character_id,name_kr,character_name,normalized_key,scenarios,search_google,search_ko_wiki,search_namu,status,decision,reason,source1,source2,verified_at
2088,독고엄,dokgo_eom_2088,dokgo_eom_2088,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%85%EA%B3%A0%EC%97%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dokgo_eom_2088,https://ko.wikipedia.org/wiki/%EB%8F%85%EA%B3%A0%EC%97%84,https://namu.wiki/w/%EB%8F%85%EA%B3%A0%EC%97%84,PENDING,,,,,
2089,유수,yu_su_2089,yu_su_2089,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%88%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_su_2089,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%88%98,https://namu.wiki/w/%EC%9C%A0%EC%88%98,PENDING,,,,,
2090,사마순창,sama_sunchang_2090,sama_sunchang_2090,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%88%9C%EC%B0%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_sunchang_2090,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%88%9C%EC%B0%BD,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%88%9C%EC%B0%BD,PENDING,,,,,
2091,방일현,bang_ilhyeon_2091,bang_ilhyeon_2091,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B0%A9%EC%9D%BC%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bang_ilhyeon_2091,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%9D%BC%ED%98%84,https://namu.wiki/w/%EB%B0%A9%EC%9D%BC%ED%98%84,PENDING,,,,,
2092,두립영,du_ripyeong_2092,du_ripyeong_2092,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%91%90%EB%A6%BD%EC%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20du_ripyeong_2092,https://ko.wikipedia.org/wiki/%EB%91%90%EB%A6%BD%EC%98%81,https://namu.wiki/w/%EB%91%90%EB%A6%BD%EC%98%81,PENDING,,,,,
2093,곽현,gwak_hyeon_2093,gwak_hyeon_2093,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%BD%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gwak_hyeon_2093,https://ko.wikipedia.org/wiki/%EA%B3%BD%ED%98%84,https://namu.wiki/w/%EA%B3%BD%ED%98%84,PENDING,,,,,
2094,유표,liu_biao_2094,liu_biao_2094,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%ED%91%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20liu_biao_2094,https://ko.wikipedia.org/wiki/%EC%9C%A0%ED%91%9C,https://namu.wiki/w/%EC%9C%A0%ED%91%9C,PENDING,,,,,
2095,오성우,o_seongu_2095,o_seongu_2095,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EC%84%B1%EC%9A%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_seongu_2095,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%84%B1%EC%9A%B0,https://namu.wiki/w/%EC%98%A4%EC%84%B1%EC%9A%B0,PENDING,,,,,
2096,황순,hwang_sun_2096,hwang_sun_2096,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%A9%EC%88%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwang_sun_2096,https://ko.wikipedia.org/wiki/%ED%99%A9%EC%88%9C,https://namu.wiki/w/%ED%99%A9%EC%88%9C,PENDING,,,,,
2097,독고욱,dokgo_uk_2097,dokgo_uk_2097,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%85%EA%B3%A0%EC%9A%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dokgo_uk_2097,https://ko.wikipedia.org/wiki/%EB%8F%85%EA%B3%A0%EC%9A%B1,https://namu.wiki/w/%EB%8F%85%EA%B3%A0%EC%9A%B1,PENDING,,,,,
2098,하후섭립,hahu_seoprip_2098,hahu_seoprip_2098,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%84%AD%EB%A6%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_seoprip_2098,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%84%AD%EB%A6%BD,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%84%AD%EB%A6%BD,PENDING,,,,,
2099,양호평,yang_hopyeong_2099,yang_hopyeong_2099,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%96%91%ED%98%B8%ED%8F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yang_hopyeong_2099,https://ko.wikipedia.org/wiki/%EC%96%91%ED%98%B8%ED%8F%89,https://namu.wiki/w/%EC%96%91%ED%98%B8%ED%8F%89,PENDING,,,,,
2100,육호,yuk_ho_2100,yuk_ho_2100,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%ED%98%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_ho_2100,https://ko.wikipedia.org/wiki/%EC%9C%A1%ED%98%B8,https://namu.wiki/w/%EC%9C%A1%ED%98%B8,PENDING,,,,,
2101,고택,go_taek_2101,go_taek_2101,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%A0%ED%83%9D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20go_taek_2101,https://ko.wikipedia.org/wiki/%EA%B3%A0%ED%83%9D,https://namu.wiki/w/%EA%B3%A0%ED%83%9D,PENDING,,,,,
2102,제갈해평,jegal_haepyeong_2102,jegal_haepyeong_2102,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%9C%EA%B0%88%ED%95%B4%ED%8F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jegal_haepyeong_2102,https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%ED%95%B4%ED%8F%89,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%ED%95%B4%ED%8F%89,PENDING,,,,,
2103,최기,choe_gi_2103,choe_gi_2103,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%B5%9C%EA%B8%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20choe_gi_2103,https://ko.wikipedia.org/wiki/%EC%B5%9C%EA%B8%B0,https://namu.wiki/w/%EC%B5%9C%EA%B8%B0,PENDING,,,,,
2104,조섭,jo_seop_2104,jo_seop_2104,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A1%B0%EC%84%AD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jo_seop_2104,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%84%AD,https://namu.wiki/w/%EC%A1%B0%EC%84%AD,PENDING,,,,,
2105,박충,bak_chung_2105,bak_chung_2105,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B0%95%EC%B6%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bak_chung_2105,https://ko.wikipedia.org/wiki/%EB%B0%95%EC%B6%A9,https://namu.wiki/w/%EB%B0%95%EC%B6%A9,PENDING,,,,,
2106,장희,jang_hui_2106,jang_hui_2106,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%ED%9D%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_hui_2106,https://ko.wikipedia.org/wiki/%EC%9E%A5%ED%9D%AC,https://namu.wiki/w/%EC%9E%A5%ED%9D%AC,PENDING,,,,,
2107,사공강,sagong_gang_2107,sagong_gang_2107,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EA%B3%B5%EA%B0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sagong_gang_2107,https://ko.wikipedia.org/wiki/%EC%82%AC%EA%B3%B5%EA%B0%95,https://namu.wiki/w/%EC%82%AC%EA%B3%B5%EA%B0%95,PENDING,,,,,
2108,제갈섭,jegal_seop_2108,jegal_seop_2108,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%9C%EA%B0%88%EC%84%AD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jegal_seop_2108,https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%EC%84%AD,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%84%AD,PENDING,,,,,
2109,염랑,yeom_rang_2109,yeom_rang_2109,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%97%BC%EB%9E%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yeom_rang_2109,https://ko.wikipedia.org/wiki/%EC%97%BC%EB%9E%91,https://namu.wiki/w/%EC%97%BC%EB%9E%91,PENDING,,,,,
2110,관태,gwan_tae_2110,gwan_tae_2110,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B4%80%ED%83%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gwan_tae_2110,https://ko.wikipedia.org/wiki/%EA%B4%80%ED%83%9C,https://namu.wiki/w/%EA%B4%80%ED%83%9C,PENDING,,,,,
2111,사마택,sama_taek_2111,sama_taek_2111,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%ED%83%9D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_taek_2111,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%ED%83%9D,https://namu.wiki/w/%EC%82%AC%EB%A7%88%ED%83%9D,PENDING,,,,,
2112,초랑,cho_rang_2112,cho_rang_2112,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%B4%88%EB%9E%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20cho_rang_2112,https://ko.wikipedia.org/wiki/%EC%B4%88%EB%9E%91,https://namu.wiki/w/%EC%B4%88%EB%9E%91,PENDING,,,,,
2113,위엄,wi_eom_2113,wi_eom_2113,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EC%97%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_eom_2113,https://ko.wikipedia.org/wiki/%EC%9C%84%EC%97%84,https://namu.wiki/w/%EC%9C%84%EC%97%84,PENDING,,,,,
2114,손앙순,son_angsun_2114,son_angsun_2114,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EC%95%99%EC%88%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_angsun_2114,https://ko.wikipedia.org/wiki/%EC%86%90%EC%95%99%EC%88%9C,https://namu.wiki/w/%EC%86%90%EC%95%99%EC%88%9C,PENDING,,,,,
2116,안복,an_bok_2116,an_bok_2116,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%95%88%EB%B3%B5%20%EC%82%BC%EA%B5%AD%EC%A7%80%20an_bok_2116,https://ko.wikipedia.org/wiki/%EC%95%88%EB%B3%B5,https://namu.wiki/w/%EC%95%88%EB%B3%B5,PENDING,,,,,
2117,임광,im_gwang_2117,im_gwang_2117,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%84%EA%B4%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20im_gwang_2117,https://ko.wikipedia.org/wiki/%EC%9E%84%EA%B4%91,https://namu.wiki/w/%EC%9E%84%EA%B4%91,PENDING,,,,,
2118,풍등,pung_deung_2118,pung_deung_2118,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%92%8D%EB%93%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20pung_deung_2118,https://ko.wikipedia.org/wiki/%ED%92%8D%EB%93%B1,https://namu.wiki/w/%ED%92%8D%EB%93%B1,PENDING,,,,,
2119,사마침,sama_chim_2119,sama_chim_2119,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_chim_2119,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%B9%A8,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%B9%A8,PENDING,,,,,
2120,왕진봉,wang_jinbong_2120,wang_jinbong_2120,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%A7%84%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_jinbong_2120,https://ko.wikipedia.org/wiki/%EC%99%95%EC%A7%84%EB%B4%89,https://namu.wiki/w/%EC%99%95%EC%A7%84%EB%B4%89,PENDING,,,,,
2121,독고일,dokgo_il_2121,dokgo_il_2121,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%85%EA%B3%A0%EC%9D%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dokgo_il_2121,https://ko.wikipedia.org/wiki/%EB%8F%85%EA%B3%A0%EC%9D%BC,https://namu.wiki/w/%EB%8F%85%EA%B3%A0%EC%9D%BC,PENDING,,,,,
2122,제갈위진,jegal_wijin_2122,jegal_wijin_2122,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%9C%EA%B0%88%EC%9C%84%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jegal_wijin_2122,https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%EC%9C%84%EC%A7%84,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%9C%84%EC%A7%84,PENDING,,,,,
2123,독고등,dokgo_deung_2123,dokgo_deung_2123,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%85%EA%B3%A0%EB%93%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dokgo_deung_2123,https://ko.wikipedia.org/wiki/%EB%8F%85%EA%B3%A0%EB%93%B1,https://namu.wiki/w/%EB%8F%85%EA%B3%A0%EB%93%B1,PENDING,,,,,
2124,동방전립,dong_bangjeonrip_2124,dong_bangjeonrip_2124,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%EB%B0%A9%EC%A0%84%EB%A6%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_bangjeonrip_2124,https://ko.wikipedia.org/wiki/%EB%8F%99%EB%B0%A9%EC%A0%84%EB%A6%BD,https://namu.wiki/w/%EB%8F%99%EB%B0%A9%EC%A0%84%EB%A6%BD,PENDING,,,,,
2125,사마위,sama_wi_2125,sama_wi_2125,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%9C%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_wi_2125,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%9C%84,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%9C%84,PENDING,,,,,
2126,곽속혜,gwak_sokhye_2126,gwak_sokhye_2126,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%BD%EC%86%8D%ED%98%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gwak_sokhye_2126,https://ko.wikipedia.org/wiki/%EA%B3%BD%EC%86%8D%ED%98%9C,https://namu.wiki/w/%EA%B3%BD%EC%86%8D%ED%98%9C,PENDING,,,,,
2127,사마진,sama_jin_2127,sama_jin_2127,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_jin_2127,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%A7%84,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%A7%84,PENDING,,,,,
2128,노지,no_ji_2128,no_ji_2128,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%85%B8%EC%A7%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20no_ji_2128,https://ko.wikipedia.org/wiki/%EB%85%B8%EC%A7%80,https://namu.wiki/w/%EB%85%B8%EC%A7%80,PENDING,,,,,
2129,오창표,o_changpyo_2129,o_changpyo_2129,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EC%B0%BD%ED%91%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_changpyo_2129,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%B0%BD%ED%91%9C,https://namu.wiki/w/%EC%98%A4%EC%B0%BD%ED%91%9C,PENDING,,,,,
2130,이등침,i_deungchim_2130,i_deungchim_2130,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EB%93%B1%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_deungchim_2130,https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%93%B1%EC%B9%A8,https://namu.wiki/w/%EC%9D%B4%EB%93%B1%EC%B9%A8,PENDING,,,,,
2131,육립,yuk_rip_2131,yuk_rip_2131,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%EB%A6%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_rip_2131,https://ko.wikipedia.org/wiki/%EC%9C%A1%EB%A6%BD,https://namu.wiki/w/%EC%9C%A1%EB%A6%BD,PENDING,,,,,
2132,왕혜,wang_hye_2132,wang_hye_2132,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%ED%98%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_hye_2132,https://ko.wikipedia.org/wiki/%EC%99%95%ED%98%9C,https://namu.wiki/w/%EC%99%95%ED%98%9C,PENDING,,,,,
2133,사공혜,sagong_hye_2133,sagong_hye_2133,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EA%B3%B5%ED%98%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sagong_hye_2133,https://ko.wikipedia.org/wiki/%EC%82%AC%EA%B3%B5%ED%98%9C,https://namu.wiki/w/%EC%82%AC%EA%B3%B5%ED%98%9C,PENDING,,,,,
2134,제갈경봉,jegal_gyeongbong_2134,jegal_gyeongbong_2134,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%9C%EA%B0%88%EA%B2%BD%EB%B4%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jegal_gyeongbong_2134,https://ko.wikipedia.org/wiki/%EC%A0%9C%EA%B0%88%EA%B2%BD%EB%B4%89,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EA%B2%BD%EB%B4%89,PENDING,,,,,
2135,황정,hwang_jeong_2135,hwang_jeong_2135,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%A9%EC%A0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwang_jeong_2135,https://ko.wikipedia.org/wiki/%ED%99%A9%EC%A0%95,https://namu.wiki/w/%ED%99%A9%EC%A0%95,PENDING,,,,,
2136,하후란,hahu_ran_2136,hahu_ran_2136,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EB%9E%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_ran_2136,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EB%9E%80,https://namu.wiki/w/%ED%95%98%ED%9B%84%EB%9E%80,PENDING,,,,,
2137,오경택,o_gyeongtaek_2137,o_gyeongtaek_2137,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EA%B2%BD%ED%83%9D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_gyeongtaek_2137,https://ko.wikipedia.org/wiki/%EC%98%A4%EA%B2%BD%ED%83%9D,https://namu.wiki/w/%EC%98%A4%EA%B2%BD%ED%83%9D,PENDING,,,,,
2138,독고희엄,dokgo_huieom_2138,dokgo_huieom_2138,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%85%EA%B3%A0%ED%9D%AC%EC%97%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dokgo_huieom_2138,https://ko.wikipedia.org/wiki/%EB%8F%85%EA%B3%A0%ED%9D%AC%EC%97%84,https://namu.wiki/w/%EB%8F%85%EA%B3%A0%ED%9D%AC%EC%97%84,PENDING,,,,,
2139,마건,ma_geon_2139,ma_geon_2139,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%88%EA%B1%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ma_geon_2139,https://ko.wikipedia.org/wiki/%EB%A7%88%EA%B1%B4,https://namu.wiki/w/%EB%A7%88%EA%B1%B4,PENDING,,,,,
2140,허앙란,heo_angran_2140,heo_angran_2140,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%97%88%EC%95%99%EB%9E%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20heo_angran_2140,https://ko.wikipedia.org/wiki/%ED%97%88%EC%95%99%EB%9E%80,https://namu.wiki/w/%ED%97%88%EC%95%99%EB%9E%80,PENDING,,,,,
2141,김정,gim_jeong_2141,gim_jeong_2141,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B9%80%EC%A0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gim_jeong_2141,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%A0%95,https://namu.wiki/w/%EA%B9%80%EC%A0%95,PENDING,,,,,
2142,장속,jang_sok_2142,jang_sok_2142,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%86%8D%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_sok_2142,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%86%8D,https://namu.wiki/w/%EC%9E%A5%EC%86%8D,PENDING,,,,,
2144,사마립,sama_rip_2144,sama_rip_2144,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EB%A6%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_rip_2144,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EB%A6%BD,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EB%A6%BD,PENDING,,,,,
2145,황욱,hwang_uk_2145,hwang_uk_2145,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%99%A9%EC%9A%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hwang_uk_2145,https://ko.wikipedia.org/wiki/%ED%99%A9%EC%9A%B1,https://namu.wiki/w/%ED%99%A9%EC%9A%B1,PENDING,,,,,
2146,남궁빈,namgung_bin_2146,namgung_bin_2146,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%82%A8%EA%B6%81%EB%B9%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20namgung_bin_2146,https://ko.wikipedia.org/wiki/%EB%82%A8%EA%B6%81%EB%B9%88,https://namu.wiki/w/%EB%82%A8%EA%B6%81%EB%B9%88,PENDING,,,,,
2147,갈웅,gal_ung_2147,gal_ung_2147,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B0%88%EC%9B%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gal_ung_2147,https://ko.wikipedia.org/wiki/%EA%B0%88%EC%9B%85,https://namu.wiki/w/%EA%B0%88%EC%9B%85,PENDING,,,,,
2149,백경,baek_gyeong_2149,baek_gyeong_2149,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B0%B1%EA%B2%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20baek_gyeong_2149,https://ko.wikipedia.org/wiki/%EB%B0%B1%EA%B2%BD,https://namu.wiki/w/%EB%B0%B1%EA%B2%BD,PENDING,,,,,
2150,사마신,sama_sin_2150,sama_sin_2150,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%8B%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_sin_2150,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%8B%A0,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%8B%A0,PENDING,,,,,
2151,조침,jo_chim_2151,jo_chim_2151,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A1%B0%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jo_chim_2151,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%B9%A8,https://namu.wiki/w/%EC%A1%B0%EC%B9%A8,PENDING,,,,,
2152,하후수,hahu_su_2152,hahu_su_2152,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%88%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_su_2152,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%88%98,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%88%98,PENDING,,,,,
2153,하후우,hahu_u_2153,hahu_u_2153,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%ED%9B%84%EC%9A%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20hahu_u_2153,https://ko.wikipedia.org/wiki/%ED%95%98%ED%9B%84%EC%9A%B0,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%9A%B0,PENDING,,,,,
2154,사마웅호,sama_ungho_2154,sama_ungho_2154,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EB%A7%88%EC%9B%85%ED%98%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sama_ungho_2154,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%A7%88%EC%9B%85%ED%98%B8,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%9B%85%ED%98%B8,PENDING,,,,,
